basin_id,date,twsa,sm,rain,rain_def,twsa_z,sm_z,rain_z,rain_def_z,asi,class
1050565160,2020-11-01,4.716227707691891,0.0136534147782113,0.0009521892573556624,,0.30353138801303625,-0.20614136429778007,-0.5178435028960021,0.5178435028960021,-0.06461269109309796,normal
1050565160,2020-12-01,3.942173450836797,0.0131314149910149,0.00010009088423158778,,0.10212473086214803,-0.2256999876657966,-0.5297388836235967,0.5297388836235967,-0.15537787944617876,normal
1050565160,2021-01-01,2.1894807886166774,0.0125325064545885,0.00012869802331844262,,-0.3539207814316098,-0.2481402774574219,-0.5293395250263989,0.5293395250263989,-0.3466923285608925,normal
1050565160,2021-02-01,2.1575117347208854,0.0104995564128159,3.690726731700906e-05,,-0.36223903589556455,-0.32431215562346327,-0.5306209333993636,0.5306209333993636,-0.38074466328748385,normal
1050565160,2021-03-01,0.6530798331704439,0.0049031232910535,0.000379568932587508,,-0.7536878232628719,-0.5340029070713377,-0.5258373413896759,0.5258373413896759,-0.620243760411619,watch
1050565160,2021-04-01,-0.1735380904245265,0.0007001962977019635,0.000403983003604997,,-0.9687713929969741,-0.6914808756884092,-0.5254965184530016,0.5254965184530016,-0.7692002111647538,watch
1050565160,2021-05-01,0.4843421417200649,0.00022469567490275303,0.004375699686276,,-0.7975928778109291,-0.7092972384929556,-0.47005094600190706,0.47005094600190706,-0.6967662357219354,watch
1050565160,2021-06-01,0.7637905201127728,0.0035961373148729,0.0063605438871547,,-0.7248812258306363,-0.5829738972563928,-0.4423423172812036,0.4423423172812036,-0.6116105126910524,watch
1050565160,2021-07-01,5.068540770005919,0.0096840379624083,0.0485688485225121,,0.3952022179617755,-0.35486852482594616,0.14688994666863506,-0.14688994666863506,0.04551146658805877,normal
1050565160,2021-08-01,8.274797936779137,0.115326687950313,0.299662440189123,,1.2294609694729906,3.603418151515579,3.652182252512056,-3.652182252512056,2.663588098897839,normal
